2.4253966361924117, 14.200140998826638 
81.430136979439, 50.33034624768575 
12.630863179096908, 96.83125993903082 
85.32433236307622, 38.85085293948647 
10.948801251154682, 63.84346297199029 
81.15927937347692, 57.750360036814705 
31.557122052707076, 36.90041258086754 
46.66353476332117, 42.536829675995506 
30.2214411954406, 60.63826278594955 
15.256211095947226, 62.08885022713485 
65.92469227195072, 51.192695664924834 
22.918984884832927, 86.29388886815464 
37.59627649460666, 83.10255966867024 
88.28421977908025, 12.067049557489574 
41.94706427555632, 76.82403075144262 
2.552573964893323, 17.536987084919097 
24.281737705586114, 48.02641007037477 
14.536067497498816, 51.3905894486027 
12.289008223892928, 76.22457846480101 
30.934672692775134, 62.34121834917595
