1.4302438269507878, 2.4735967228568025 
-6.051219043568199, 1.092345773013907 
-2.078183604154898, -0.5406879561729525 
3.577377459191938, 3.9250454691813186 
-7.261989485326856, -9.656893255794362 
2.795713182079199, -5.6866613630349825 
4.448291226827738, -2.6351189124757095 
1.376478335100881, -8.010722695141594 
-9.367821869741311, -1.7839205011606953 
-6.073698627717137, 0.4437876732667849 
-2.1269269744731654, 3.7698885014347514 
0.8106537569050687, -2.9607554246996735 
-5.276144991837021, -7.03508666505196 
-8.136641858654077, -4.46105486606649 
1.9960903285915936, 4.574134964587465 
-9.615722957464303, 1.8214400218876108 
-9.409686759957934, -8.519244758242134 
-4.55686835830387, 3.019857927300656 
-1.2405680431342763, -6.331651819842987 
4.564762036968727, -0.024148791855280294 
-9.7411473823522, -7.86201261459685 
-1.1387724592535342, -1.9731830417087366 
-3.279264851148022, -6.531152677999264 
-8.410254651701504, 0.7440001087711536 
1.4971327987543468, -7.94646524255290
